,BS,TE,SE,PTE,PSE
302,27.184466019417474,14.814814814814811,10.526315789473681,20.2247191011236,13.333333333333334
303,30.769230769230766,27.027027027027028,27.027027027027028,30.769230769230766,26.923076923076923
304,46.15384615384616,18.51851851851852,37.73584905660377,47.36842105263158,55.99999999999999
305,71.99999999999999,72.72727272727272,72.72727272727272,83.33333333333334,71.99999999999999
306,55.31914893617022,18.75,18.75,55.31914893617022,55.31914893617022
307,10.526315789473683,0.0,25.0,12.5,12.5
308,7.547169811320755,3.389830508474576,0.0,4.4444444444444455,7.547169811320755
309,19.51219512195122,5.797101449275361,0.0,5.797101449275361,21.428571428571427
310,36.84210526315789,0.0,7.142857142857142,6.666666666666668,37.5
311,4.878048780487805,0.0,7.4074074074074066,8.0,4.878048780487805
312,37.5,35.294117647058826,35.294117647058826,28.57142857142857,30.0
313,27.906976744186053,26.666666666666668,26.086956521739125,27.906976744186053,27.906976744186053
314,0.0,26.08695652173913,26.08695652173913,64.28571428571429,64.28571428571429
315,4.3478260869565215,14.634146341463413,16.666666666666664,12.121212121212123,13.043478260869565
316,36.84210526315789,25.0,6.25,16.666666666666664,33.33333333333333
317,19.04761904761905,10.000000000000002,8.0,21.05263157894737,25.0
318,0.0,0.0,0.0,0.0,19.354838709677423
319,15.384615384615385,66.66666666666666,66.66666666666666,15.384615384615385,15.384615384615385
320,10.526315789473683,29.268292682926834,29.411764705882348,10.526315789473683,10.526315789473683
321,34.48275862068966,40.0,40.0,36.36363636363637,34.48275862068966
322,12.121212121212123,14.814814814814813,8.0,12.121212121212123,12.121212121212123
323,80.0,42.10526315789474,44.44444444444445,80.0,80.0
324,0.0,10.526315789473683,10.81081081081081,0.0,0.0
325,0.0,27.27272727272727,0.0,0.0,0.0
326,25.0,10.0,0.0,25.0,16.0
327,66.66666666666667,38.46153846153846,41.66666666666666,33.33333333333333,69.23076923076924
328,50.0,28.57142857142857,42.857142857142854,50.0,50.0
329,20.408163265306126,21.428571428571427,12.500000000000005,25.0,20.408163265306126
330,47.45762711864408,23.07692307692308,22.22222222222222,43.33333333333333,52.459016393442624
331,9.523809523809524,0.0,0.0,0.0,8.333333333333332
332,33.33333333333333,20.0,20.0,23.52941176470588,33.33333333333333
333,5.882352941176471,12.90322580645161,6.250000000000002,10.810810810810812,14.285714285714288
334,24.137931034482758,28.57142857142857,15.789473684210526,20.0,24.56140350877193
335,35.29411764705882,35.29411764705882,0.0,73.68421052631578,73.68421052631578
336,25.806451612903224,5.714285714285714,13.793103448275865,29.629629629629633,37.03703703703704
337,43.137254901960794,32.6530612244898,42.5531914893617,46.15384615384615,38.46153846153846
338,70.0,20.000000000000004,16.0,66.66666666666666,80.00000000000001
339,55.00000000000001,30.0,30.0,45.0,43.90243902439024
340,4.878048780487805,20.0,9.09090909090909,13.333333333333334,19.354838709677416
341,61.53846153846153,60.86956521739131,52.63157894736842,40.0,78.2608695652174
342,3.389830508474576,3.7037037037037033,5.555555555555555,0.0,6.557377049180327
343,11.76470588235294,0.0,0.0,0.0,0.0
344,9.30232558139535,11.428571428571429,21.621621621621625,13.953488372093027,20.51282051282051
345,35.294117647058826,10.526315789473683,10.526315789473683,35.294117647058826,35.294117647058826
346,16.0,0.0,0.0,16.0,16.0
347,66.66666666666666,66.66666666666666,37.5,50.0,37.5
348,28.57142857142857,18.181818181818183,18.181818181818183,43.47826086956522,33.333333333333336
349,45.454545454545446,35.294117647058826,36.36363636363636,45.454545454545446,34.782608695652165
350,5.333333333333334,8.450704225352112,0.0,10.256410256410255,7.894736842105263
351,14.285714285714285,5.882352941176471,5.882352941176471,18.51851851851852,23.80952380952381
352,17.391304347826082,7.4074074074074066,29.411764705882348,50.0,50.0
353,27.906976744186053,9.75609756097561,18.604651162790695,0.0,27.906976744186053
354,0.0,5.882352941176471,0.0,0.0,0.0
355,18.181818181818183,18.181818181818183,0.0,18.181818181818183,42.857142857142854
356,40.0,0.0,0.0,33.33333333333333,33.33333333333333
357,42.30769230769231,21.27659574468085,33.33333333333333,44.000000000000014,26.229508196721312
358,35.897435897435905,25.0,34.28571428571429,35.897435897435905,22.22222222222222
359,9.375,7.547169811320753,3.921568627450981,23.728813559322035,31.578947368421055
360,23.076923076923077,41.66666666666667,53.846153846153854,22.222222222222225,60.0
